class_id,class_name,method,filtered_sparsity_mean,filtered_sparsity_std,filtered_faithfulness_mean,filtered_faithfulness_std,baseline_sparsity_mean,baseline_sparsity_std,baseline_faithfulness_mean,baseline_faithfulness_std,mean_diff
758,reel,ig,0.2660204081632653,0.0501248960713545,0.5448997621954186,0.3397228355435575,0.2689795918367347,0.0572433518653302,0.5079109017759038,0.3406654589873202,-0.0369888604195148
758,reel,saliency,0.2203061224489796,0.0301096496782748,0.5100397836467891,0.3518648642378743,0.2222448979591837,0.0401107380089607,0.4171964762936113,0.3420136972941003,-0.0928433073531778
759,reflex_camera,ig,0.2665306122448979,0.0517052003036669,0.2888974174112081,0.3136623251333703,0.2657142857142857,0.0545593074933364,0.2466839860856998,0.2858796539965744,-0.0422134313255082
759,reflex_camera,saliency,0.2131632653061224,0.0310393671923541,0.3000879213114967,0.2915952774601782,0.2188775510204081,0.0324972366108044,0.2535460998082999,0.2745868371863574,-0.0465418215031968
760,refrigerator,ig,0.2616326530612245,0.0370316793138388,0.3065333141200244,0.3011209897074021,0.256530612244898,0.0382216077015819,0.2662856569513678,0.2704992387944263,-0.0402476571686565
760,refrigerator,saliency,0.2081632653061224,0.0247225335501749,0.2963862261921167,0.256185676577376,0.2171428571428571,0.03445536259658,0.2625513990223407,0.2531414730663039,-0.0338348271697759
761,remote_control,ig,0.2485714285714285,0.0478074020258698,0.2063131472717941,0.281173643375335,0.2458163265306122,0.048096741501967,0.1191155815153615,0.205392181058173,-0.0871975657564326
761,remote_control,saliency,0.2095918367346939,0.0271290435925669,0.195878266878426,0.2819310878368158,0.2118367346938775,0.0309377254681538,0.1067093216144712,0.1910430761210676,-0.0891689452639548
762,restaurant,ig,0.2527551020408163,0.0482860118679049,0.1835382325295358,0.2044764775351191,0.2455102040816326,0.0467569682236532,0.0999004225153476,0.2203072531054209,-0.0836378100141883
762,restaurant,saliency,0.2041836734693877,0.0239630859388654,0.152815930340439,0.2189618040867663,0.2074489795918367,0.030588596307665,0.1245936881843954,0.2650318101328052,-0.0282222421560436
763,revolver,ig,0.2920408163265306,0.0650389944866288,0.3500015229126438,0.3380065591561776,0.2705102040816326,0.0634829206650098,0.3117601614817977,0.3094756433434297,-0.0382413614308461
763,revolver,saliency,0.2493877551020408,0.0398304402855961,0.3373619364295155,0.3072866902998742,0.2283673469387755,0.0415941198227794,0.2036548721790313,0.256791110310345,-0.1337070642504841
764,rifle,ig,0.2983673469387755,0.0485765732140794,0.2854232348664663,0.2769219129100195,0.2905102040816327,0.0619128816533272,0.2625795758375898,0.2569886622891157,-0.0228436590288765
764,rifle,saliency,0.2446938775510204,0.0489153490252537,0.3263939951139036,0.2858447865093984,0.2451020408163265,0.0717410076473634,0.2293072267745265,0.2640583568591476,-0.0970867683393771
765,rocking_chair,ig,0.2754081632653061,0.0442966458811296,0.2365516678383573,0.294098251622302,0.2651020408163265,0.0427837077360858,0.1942282976116985,0.2947648181296828,-0.0423233702266588
765,rocking_chair,saliency,0.2356122448979591,0.0447666214457654,0.278664084757911,0.3008980979353813,0.2342857142857142,0.0439704758770546,0.1785093600372783,0.2708661920462576,-0.1001547247206326
766,rotisserie,ig,0.2693877551020408,0.0464369806244193,0.3101187042304081,0.3683236204010495,0.2648979591836735,0.0463004511687052,0.2213775817397981,0.2905642371138228,-0.08874112249061
766,rotisserie,saliency,0.223469387755102,0.0351559860754126,0.3402529788785614,0.368619439672063,0.2213265306122449,0.0358145822006774,0.2350065462524071,0.3168027813660784,-0.1052464326261542
767,rubber_eraser,ig,0.2487755102040816,0.0549843792894633,0.3298869042936712,0.2784566249799213,0.2472448979591837,0.0508385534538942,0.2560173084633425,0.2677918807537491,-0.0738695958303287
767,rubber_eraser,saliency,0.2122448979591837,0.0327962422040575,0.3365670934627996,0.2761777875306281,0.2194897959183673,0.0418552721499596,0.2081838619150221,0.2259185434860973,-0.1283832315477775
768,rugby_ball,ig,0.2720408163265306,0.0344444817645969,0.2251724135875702,0.2649725162391037,0.2561224489795918,0.0357725472305267,0.1566690086573362,0.2548132911290882,-0.0685034049302339
768,rugby_ball,saliency,0.2196938775510203,0.0358366707730358,0.2381080347672104,0.2717070503518582,0.2211224489795919,0.0443215551385088,0.1577312998846173,0.2580376617882533,-0.0803767348825931
769,rule,ig,0.2576530612244898,0.0605167426002405,0.2684169707400724,0.3253608453035576,0.2623469387755102,0.0578499437626011,0.2282958246115595,0.3185786147522921,-0.0401211461285129
769,rule,saliency,0.2226530612244898,0.0302488636580464,0.2805428948067128,0.3477742336775049,0.2325510204081632,0.034695228064951,0.1743009313009679,0.2639075413408345,-0.1062419635057449
770,running_shoe,ig,0.2687755102040816,0.0420655762238008,0.2274868827732279,0.3204456429834197,0.2631632653061225,0.043401427185243,0.162644343660213,0.2831218499151003,-0.0648425391130149
770,running_shoe,saliency,0.2254081632653061,0.039700172629207,0.2558110402151942,0.3569479978468142,0.2181632653061224,0.0455833584282429,0.1445161342434585,0.2435289023091604,-0.1112949059717357
771,safe,ig,0.2493877551020408,0.0362731779726182,0.2686287344992161,0.2955903533048326,0.2435714285714285,0.030659996769665,0.2183052050322294,0.2609053322569593,-0.0503235294669866
771,safe,saliency,0.2157142857142857,0.0290778730115438,0.2725779232336208,0.2873603627667615,0.2255102040816327,0.0264520028506443,0.1336272904276848,0.2274894720077639,-0.138950632805936
772,safety_pin,ig,0.2652040816326531,0.048148670393287,0.4170622907298093,0.3636390157663974,0.2625510204081632,0.0473606815030831,0.4040666488765009,0.3353367653477296,-0.0129956418533083
772,safety_pin,saliency,0.2316326530612244,0.0419981951576666,0.4035362457568408,0.3864887977442643,0.2337755102040816,0.0465231152213163,0.2956451275560539,0.3306657923413743,-0.1078911182007868
773,saltshaker,ig,0.2853061224489795,0.0672683524176457,0.345906599407026,0.3222008779904209,0.2868367346938775,0.0625476910922744,0.2740653829276562,0.3106599201580785,-0.0718412164793699
773,saltshaker,saliency,0.2205102040816326,0.0344573268250507,0.3683282293117372,0.3250830646291377,0.2245918367346939,0.0442496090947656,0.2834579080762341,0.3041983224065203,-0.084870321235503
774,sandal,ig,0.2578571428571429,0.0457958683473116,0.18124471692121,0.2476969860934628,0.2540816326530612,0.0541682017958652,0.1790480431023752,0.261676087897165,-0.0021966738188348
774,sandal,saliency,0.2276530612244898,0.0361185573829009,0.1714903996814973,0.2864905571992867,0.2259183673469388,0.0349486444196649,0.1600151540193474,0.2487834054337347,-0.0114752456621499
775,sarong,ig,0.2835714285714286,0.0720894355219211,0.3235575920681003,0.3185854981904998,0.28,0.0721944364296533,0.3281833726062905,0.3374767081353732,0.0046257805381901
775,sarong,saliency,0.233469387755102,0.0434669923647758,0.3167486179829575,0.3176925454566219,0.2397959183673469,0.046279757022239,0.3043717542779632,0.3198815718845094,-0.0123768637049943
776,sax,ig,0.2829591836734693,0.0455793608348206,0.389492419984308,0.3290260831248327,0.2797959183673468,0.0443538458326889,0.2339254066484863,0.3258530640786722,-0.1555670133358216
776,sax,saliency,0.2483673469387755,0.0387679906779785,0.3406285404394293,0.3497474622696455,0.2444897959183673,0.0388806308705627,0.2373546774697024,0.30486925185489,-0.1032738629697269
777,scabbard,ig,0.2708163265306122,0.0626188166734462,0.3443087643850595,0.2641876002217536,0.2605102040816326,0.057726700307251,0.2372292691562324,0.2624573548147266,-0.107079495228827
777,scabbard,saliency,0.2110204081632653,0.0321834858224441,0.2693409225856885,0.2720179337379689,0.205204081632653,0.0311565554167883,0.2238052358105778,0.2788710672343118,-0.0455356867751106
778,scale,ig,0.2560204081632652,0.0406718104866653,0.3583868984355649,0.3190290895613015,0.2621428571428572,0.0419099657737116,0.334235285166651,0.2678469570727831,-0.0241516132689139
778,scale,saliency,0.2207142857142857,0.0237079709882529,0.3600060948113242,0.3098291289467649,0.23,0.0291100827541052,0.3170613639743533,0.2854043882863022,-0.0429447308369708
779,school_bus,ig,0.270204081632653,0.0572880807694823,0.1849706561863422,0.3244191854585165,0.264795918367347,0.0546394985533886,0.1502824469457846,0.2768459410383473,-0.0346882092405576
779,school_bus,saliency,0.210204081632653,0.0288254018200521,0.1083903642743825,0.2419026236288183,0.2199999999999999,0.0331379809421849,0.0763885799702256,0.1985564991946263,-0.0320017843041569
780,schooner,ig,0.2387755102040816,0.0404061017820884,0.1995097742602229,0.2394888123118859,0.2431632653061224,0.0382293708815726,0.1298970650229603,0.1908053299601448,-0.0696127092372626
780,schooner,saliency,0.1987755102040816,0.0216692028545857,0.2250833370955661,0.2344972470388609,0.2080612244897959,0.0319159467217203,0.1290037016384303,0.1781246930656538,-0.0960796354571357
781,scoreboard,ig,0.241938775510204,0.0444327709807326,0.095299824476242,0.2057197966546878,0.2424489795918367,0.0425063387976919,0.0348724286817014,0.1482870544718285,-0.0604273957945406
